gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18356000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18366000,2_3
0.0,0.0,0.0,0.0,1.7107156e-07,-9.801679,18371000,2_3
0.0,0.0,0.0,0.0,1.7107156e-07,-9.801679,18376000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18386000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18390000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18394000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18400000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18408000,2_3
0.0,0.0,0.0,0.0,1.7107158e-07,-9.80168,18419000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18426000,2_3
0.0,0.0,0.0,0.0,1.7107156e-07,-9.801679,18435000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18439000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18450000,2_3
0.0,0.0,0.0,0.0,1.7107158e-07,-9.80168,18459000,2_3
0.0,0.0,0.0,0.0,1.7107158e-07,-9.80168,18471000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18475000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18482000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18488000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18499000,2_3
0.0,0.0,0.0,0.0,1.7107156e-07,-9.801679,18504000,2_3
0.0,0.0,0.0,0.0,1.7107158e-07,-9.80168,18511000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18515000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18528000,2_3
0.0,0.0,0.0,0.0,1.7107159e-07,-9.80168,18540000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18544000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18548000,2_3
0.0,0.0,0.0,0.0,1.7107158e-07,-9.80168,18559000,2_3
0.0,0.0,0.0,0.0,1.7107156e-07,-9.801679,18568000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18572000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18576000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18587000,2_3
0.0,0.0,0.0,0.0,1.710716e-07,-9.8016815,18594000,2_3
3.9898132e-05,-3.8694718e-05,2.6026567e-06,-8.3944644e-07,-7.0603755e-07,-9.1973295,18606000,2_3
0.00018943242,-0.00018432156,1.2942869e-05,-6.0978855e-06,-6.1120586e-06,-9.455777,18612000,2_3
0.0005085439,-0.00049638137,3.6441124e-05,-2.3264527e-05,-2.371737e-05,-9.697448,18618000,2_3
0.0008863754,-0.0008671286,6.584984e-05,-5.1116873e-05,-5.2222334e-05,-9.810389,18622000,2_3
0.0018226386,-0.0018076089,0.00014742975,-0.00017409571,-0.00017733054,-9.873733,18634000,2_3
0.0024245437,-0.0025396338,0.00020666252,-0.00030780336,-0.00030961845,-9.886156,18640000,2_3
0.002742434,-0.0032828064,0.0002465898,-0.00046717067,-0.00045341984,-9.892357,18646000,2_3
0.0027777115,-0.004630724,0.00027422627,-0.0007910074,-0.0006916993,-9.902262,18654000,2_3
0.0025053706,-0.0056929076,0.000266343,-0.0011160276,-0.00085769495,-9.908941,18663000,2_3
0.001878129,-0.0074441405,0.00023095566,-0.0018155967,-0.0011185302,-9.91813,18672000,2_3
0.0015288509,-0.008080607,0.00021106168,-0.0022259615,-0.0012148428,-9.922428,18679000,2_3
0.0010771691,-0.008617658,0.00019672654,-0.0027026176,-0.0013023051,-9.928436,18684000,2_3
-0.0003040144,-0.0089003,0.00022242565,-0.0037735458,-0.0013780787,-9.942516,18696000,2_3
-0.0008092356,-0.008788086,0.000244274,-0.004121011,-0.0013652968,-9.946096,18700000,2_3
-0.0019858954,-0.008165635,0.00031181035,-0.0050505754,-0.0012366256,-9.958059,18711000,2_3
-0.0023537162,-0.007485389,0.0003416571,-0.00564305,-0.0010905945,-9.968948,18718000,2_3
-0.0023628105,-0.0069834897,0.0003460048,-0.005970548,-0.0009919443,-9.974905,18724000,2_3
-0.0021518527,-0.005946765,0.00033414227,-0.006564456,-0.0007965844,-9.985762,18734000,2_3
-0.0019316917,-0.0052896305,0.00031713248,-0.0069210473,-0.0006731894,-9.991959,18738000,2_3
-0.0017763032,-0.0049052406,0.00030318773,-0.0071343174,-0.00059818994,-9.994911,18742000,2_3
-0.0013924493,-0.004039588,0.0002630045,-0.00766761,-0.0004129891,-9.999596,18755000,2_3
-0.0011655713,-0.0035541805,0.00023280366,-0.008044358,-0.0002869206,-10.002364,18764000,2_3
-0.0010302181,-0.0033165894,0.00020409211,-0.0073711216,-0.00013481341,-8.758132,18776000,2_3
-0.0011673302,-0.00398439,0.00021095885,-0.007185729,-1.9650075e-05,-8.128908,18788000,2_3
-0.0011590965,-0.0038960478,0.00020755803,-0.0084444955,4.4529548e-05,-9.249479,18792000,2_3
