magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.2763474,-0.0352745,0.47175723,29568000,2_3
0.2753107,-0.03430688,0.47127676,29589000,2_3
0.27713275,-0.03299447,0.47053072,29612000,2_3
0.2789455,-0.033196032,0.47001714,29637000,2_3
0.27645493,-0.032753542,0.47140336,29661000,2_3
0.27748093,-0.033258755,0.47128522,29684000,2_3
0.27732897,-0.033114083,0.4695018,29705000,2_3
0.27810422,-0.033465587,0.47153157,29729000,2_3
0.27498865,-0.033918526,0.47055218,29749000,2_3
0.27511683,-0.03400958,0.47359526,29769000,2_3
0.277793,-0.031179659,0.4700871,29789000,2_3
0.27695602,-0.03557754,0.4727502,29809000,2_3
0.27646255,-0.03449466,0.47135755,29829000,2_3
0.27771223,-0.030512698,0.46990407,29852000,2_3
0.2761232,-0.03295675,0.47051835,29872000,2_3
0.276839,-0.033485256,0.46995413,29893000,2_3
0.2759011,-0.03320217,0.4706115,29913000,2_3
0.27677244,-0.033783518,0.46897087,29937000,2_3
0.27713868,-0.032840125,0.46851087,29960000,2_3
0.27654958,-0.032800544,0.4708287,29981000,2_3
0.2774384,-0.030371105,0.47005698,30005000,2_3
0.27628312,-0.033591162,0.47052613,30028000,2_3
0.27611607,-0.03173586,0.4710678,30053000,2_3
0.27425385,-0.031232841,0.47106946,30073000,2_3
0.2775907,-0.03395731,0.4714808,30097000,2_3
0.2768037,-0.030513093,0.46991134,30120000,2_3
0.27597603,-0.033897232,0.46985173,30140000,2_3
0.27651572,-0.031589124,0.47268185,30161000,2_3
0.27507517,-0.032771837,0.47213072,30184000,2_3
0.2764153,-0.035154033,0.47194743,30205000,2_3
0.27619278,-0.03438258,0.47088742,30229000,2_3
0.27655953,-0.03171066,0.47191447,30249000,2_3
0.27472162,-0.034783952,0.4690961,30272000,2_3
0.2791379,-0.030474016,0.47222653,30293000,2_3
0.27557176,-0.03305955,0.4712289,30313000,2_3
0.27822444,-0.032379843,0.47124538,30336000,2_3
0.27645633,-0.034198556,0.47182664,30357000,2_3
0.2784584,-0.03594753,0.4712314,30377000,2_3
0.2766311,-0.034891956,0.46766517,30397000,2_3
0.27823174,-0.03420423,0.47369716,30420000,2_3
0.27855414,-0.033629503,0.47248712,30440000,2_3
0.27694502,-0.033362065,0.47280663,30461000,2_3
0.27750996,-0.033512585,0.47318262,30485000,2_3
0.2760503,-0.034402862,0.4707696,30508000,2_3
0.27514017,-0.03290981,0.4713276,30529000,2_3
0.2765871,-0.033752475,0.46952417,30551000,2_3
0.2749889,-0.032150775,0.4704113,30576000,2_3
0.27658015,-0.033946108,0.4723756,30600000,2_3
0.27594578,-0.03466062,0.47325847,30620000,2_3
0.27891743,-0.031595793,0.47018608,30640000,2_3
0.27612254,-0.03373158,0.47195563,30664000,2_3
0.27627385,-0.03447557,0.4717155,30684000,2_3
0.27685595,-0.03250843,0.47102267,30704000,2_3
0.27408835,-0.033115786,0.4723223,30724000,2_3
0.27751446,-0.03268149,0.47155887,30744000,2_3
0.2767402,-0.032674395,0.47275144,30764000,2_3
0.27662924,-0.034369513,0.4735064,30784000,2_3
0.2754025,-0.03234709,0.4717078,30804000,2_3
0.27454686,-0.033348203,0.47274485,30824000,2_3
0.27684614,-0.03283719,0.4707482,30844000,2_3
0.27863064,-0.034392186,0.47003457,30864000,2_3
0.27636603,-0.03241077,0.47234857,30884000,2_3
0.27695107,-0.03253127,0.4719878,30908000,2_3
0.27907634,-0.031476688,0.4711146,30928000,2_3
0.27714023,-0.032733258,0.47239718,30948000,2_3
0.27828917,-0.033499736,0.47115797,30968000,2_3
0.27957368,-0.03336839,0.4681391,30992000,2_3
0.27706477,-0.03176832,0.4703335,31016000,2_3
0.27897927,-0.03279402,0.46945292,31036000,2_3
0.27660596,-0.033019356,0.47067526,31056000,2_3
0.2761174,-0.032790497,0.46840343,31076000,2_3
0.2795513,-0.032565795,0.4706852,31096000,2_3
0.27663508,-0.035574485,0.4697352,31116000,2_3
0.2763276,-0.031846926,0.47052112,31136000,2_3
0.2762105,-0.034161042,0.47028446,31156000,2_3
0.2761256,-0.03329155,0.47258055,31176000,2_3
0.27880368,-0.029501662,0.4699585,31196000,2_3
0.27823493,-0.032897785,0.47125158,31216000,2_3
0.27832448,-0.029816715,0.46979767,31236000,2_3
0.27733475,-0.032406464,0.4709397,31256000,2_3
0.2778662,-0.034761447,0.46932602,31276000,2_3
0.2766875,-0.030626513,0.47057092,31296000,2_3
0.27789536,-0.03322276,0.4696115,31320000,2_3
0.2783841,-0.031009186,0.46920878,31340000,2_3
0.28027532,-0.03121438,0.4705653,31360000,2_3
0.2794245,-0.030774763,0.46833494,31380000,2_3
0.2796047,-0.030436995,0.46793115,31400000,2_3
0.2807311,-0.030671563,0.47026825,31420000,2_3
0.2809523,-0.031180665,0.47141933,31443000,2_3
0.28195363,-0.031087544,0.46972832,31464000,2_3
0.281781,-0.03028464,0.46960753,31484000,2_3
0.28163138,-0.02980057,0.46768722,31504000,2_3
0.281481,-0.02946004,0.4712708,31528000,2_3
0.2835663,-0.02962949,0.46923295,31548000,2_3
0.27985632,-0.032103136,0.4686461,31568000,2_3
0.28169316,-0.027974749,0.4664463,31591000,2_3
0.2805947,-0.028775394,0.46851084,31612000,2_3
0.2819211,-0.027482508,0.4667405,31632000,2_3
0.28287178,-0.027932752,0.4666136,31652000,2_3
0.28097183,-0.028194511,0.47096926,31672000,2_3
0.28153986,-0.02648872,0.4684107,31692000,2_3
0.2848552,-0.026808925,0.46929315,31712000,2_3
0.2817367,-0.026172576,0.46946427,31732000,2_3
0.28118038,-0.026451528,0.47012326,31756000,2_3
0.282913,-0.024175953,0.46830907,31776000,2_3
0.28202662,-0.02615803,0.4665102,31799000,2_3
0.28283817,-0.025615057,0.4704534,31820000,2_3
0.28254712,-0.025568105,0.46956608,31840000,2_3
0.2817462,-0.020817768,0.46859825,31864000,2_3
0.28111362,-0.02150884,0.4683598,31896000,2_3
0.28337786,-0.021288367,0.4685376,31916000,2_3
0.28233162,-0.022654098,0.46942836,31936000,2_3
0.28126687,-0.021880455,0.4696818,31956000,2_3
0.28278643,-0.022309301,0.47072038,31976000,2_3
0.280723,-0.019792957,0.46957377,31997000,2_3
0.28220177,-0.021296322,0.46983576,32020000,2_3
0.27950805,-0.0199478,0.46997687,32040000,2_3
0.28102177,-0.02179372,0.46959707,32064000,2_3
0.28189346,-0.019848421,0.467478,32084000,2_3
0.2797436,-0.018870877,0.46981448,32104000,2_3
0.28262052,-0.0193212,0.46909612,32124000,2_3
0.27920145,-0.018149527,0.4705187,32148000,2_3
0.27991846,-0.017316617,0.47098663,32168000,2_3
0.27802086,-0.016351664,0.471343,32188000,2_3
0.28004235,-0.016507648,0.4706915,32208000,2_3
0.28087494,-0.019111553,0.47251555,32228000,2_3
0.27871442,-0.016962249,0.47181267,32248000,2_3
